,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
184,2019-07-14,10763.126574749085,9947.952246811643,11527.988947024616,10763.126574749085,10763.126574749085,-9.954993557436588,-9.954993557436588,-9.954993557436588,-9.954993557436588,-9.954993557436588,-9.954993557436588,0.0,0.0,0.0,10753.17158119165
185,2019-07-15,10781.74785436222,10008.56214333144,11641.277372327471,10781.74785436222,10781.74785436222,46.86684180664957,46.86684180664957,46.86684180664957,46.86684180664957,46.86684180664957,46.86684180664957,0.0,0.0,0.0,10828.61469616887
186,2019-07-16,10800.369133975355,9966.4686789776,11591.332417462365,10800.369133975353,10800.369133975353,-11.548890409614039,-11.548890409614039,-11.548890409614039,-11.548890409614039,-11.548890409614039,-11.548890409614039,0.0,0.0,0.0,10788.82024356574
187,2019-07-17,10796.247316117076,10035.329445774203,11647.420390738995,10796.247316117076,10796.247316117076,13.227643382772609,13.227643382772609,13.227643382772609,13.227643382772609,13.227643382772609,13.227643382772609,0.0,0.0,0.0,10809.474959499848
188,2019-07-18,10792.125498258796,9910.155113664492,11610.544340817005,10792.125498258796,10792.125498258796,-66.5913729722756,-66.5913729722756,-66.5913729722756,-66.5913729722756,-66.5913729722756,-66.5913729722756,0.0,0.0,0.0,10725.53412528652
189,2019-07-19,10788.003680400516,9959.632455817688,11612.723690256153,10788.003680400516,10788.003680400516,20.660935849530297,20.660935849530297,20.660935849530297,20.660935849530297,20.660935849530297,20.660935849530297,0.0,0.0,0.0,10808.664616250046
190,2019-07-20,10783.881862542237,9946.250434626481,11599.390296797596,10783.881862542237,10783.881862542237,7.339835900254403,7.339835900254403,7.339835900254403,7.339835900254403,7.339835900254403,7.339835900254403,0.0,0.0,0.0,10791.221698442492
191,2019-07-21,10779.760044683959,10056.35591325259,11612.766640084394,10779.760044683959,10779.760044683959,-9.954993557490736,-9.954993557490736,-9.954993557490736,-9.954993557490736,-9.954993557490736,-9.954993557490736,0.0,0.0,0.0,10769.805051126468
192,2019-07-22,10775.63822682568,10057.840833505064,11626.710534589853,10775.63822682568,10775.63822682568,46.866841806898066,46.866841806898066,46.866841806898066,46.866841806898066,46.866841806898066,46.866841806898066,0.0,0.0,0.0,10822.505068632578
193,2019-07-23,10771.5164089674,9932.548654596907,11583.320266921008,10771.5164089674,10771.5164089674,-11.548890409508115,-11.548890409508115,-11.548890409508115,-11.548890409508115,-11.548890409508115,-11.548890409508115,0.0,0.0,0.0,10759.967518557893
194,2019-07-24,10767.39459110912,9996.47750831171,11622.592169987298,10767.39459110912,10767.39459110912,13.227643382795401,13.227643382795401,13.227643382795401,13.227643382795401,13.227643382795401,13.227643382795401,0.0,0.0,0.0,10780.622234491915
195,2019-07-25,10763.272773250841,9828.185692307658,11505.434423341048,10763.272773250841,10763.272773250841,-66.59137297241172,-66.59137297241172,-66.59137297241172,-66.59137297241172,-66.59137297241172,-66.59137297241172,0.0,0.0,0.0,10696.681400278429
196,2019-07-26,10759.15095539256,9934.344111743401,11634.01770709935,10759.15095539256,10759.15095539256,20.66093584950478,20.66093584950478,20.66093584950478,20.66093584950478,20.66093584950478,20.66093584950478,0.0,0.0,0.0,10779.811891242065
197,2019-07-27,10755.029137534282,9943.013975905691,11476.240750331874,10755.029137534282,10755.029137534282,7.339835900305892,7.339835900305892,7.339835900305892,7.339835900305892,7.339835900305892,7.339835900305892,0.0,0.0,0.0,10762.368973434588
198,2019-07-28,10750.907319676004,9900.50257439543,11559.096208006975,10750.907319676004,10750.907319676004,-9.954993557544888,-9.954993557544888,-9.954993557544888,-9.954993557544888,-9.954993557544888,-9.954993557544888,0.0,0.0,0.0,10740.952326118459
199,2019-07-29,10736.428053494285,9996.450614759444,11648.629551722579,10736.428053494285,10736.428053494285,46.866841806721595,46.866841806721595,46.866841806721595,46.866841806721595,46.866841806721595,46.866841806721595,0.0,0.0,0.0,10783.294895301005
200,2019-07-30,10721.948787312564,9883.402437584102,11497.17393192062,10721.948787312564,10721.948787312564,-11.548890409549639,-11.548890409549639,-11.548890409549639,-11.548890409549639,-11.548890409549639,-11.548890409549639,0.0,0.0,0.0,10710.399896903014
201,2019-07-31,10707.469521130846,9933.433920329451,11521.371326294651,10707.469521130846,10707.469521130846,13.227643382784429,13.227643382784429,13.227643382784429,13.227643382784429,13.227643382784429,13.227643382784429,0.0,0.0,0.0,10720.697164513631
202,2019-08-01,10692.990254949125,9813.153782482426,11469.296850744939,10692.990254949123,10692.990254949123,-66.59137297236371,-66.59137297236371,-66.59137297236371,-66.59137297236371,-66.59137297236371,-66.59137297236371,0.0,0.0,0.0,10626.398881976762
203,2019-08-02,10678.510988767408,9861.702517854754,11481.146099645808,10678.510988767408,10678.510988767408,20.660935849479262,20.660935849479262,20.660935849479262,20.660935849479262,20.660935849479262,20.660935849479262,0.0,0.0,0.0,10699.171924616887
204,2019-08-03,10664.031722585689,9872.54350667765,11445.035965995288,10664.031722585689,10664.031722585689,7.339835900117743,7.339835900117743,7.339835900117743,7.339835900117743,7.339835900117743,7.339835900117743,0.0,0.0,0.0,10671.371558485807
205,2019-08-04,10649.552456403968,9839.456760426174,11509.68279969347,10649.552456403968,10649.552456403968,-9.954993557606496,-9.954993557606496,-9.954993557606496,-9.954993557606496,-9.954993557606496,-9.954993557606496,0.0,0.0,0.0,10639.597462846361
206,2019-08-05,10635.07319022225,9883.505266482569,11456.274742360898,10635.07319022225,10635.07319022225,46.86684180659441,46.86684180659441,46.86684180659441,46.86684180659441,46.86684180659441,46.86684180659441,0.0,0.0,0.0,10681.940032028844
207,2019-08-06,10620.593924040531,9819.61970913777,11399.686761237906,10620.593924040531,10620.593924040531,-11.548890409591163,-11.548890409591163,-11.548890409591163,-11.548890409591163,-11.548890409591163,-11.548890409591163,0.0,0.0,0.0,10609.04503363094
208,2019-08-07,10606.114657858812,9773.192096801205,11469.403079089494,10606.114657858812,10606.114657858812,13.227643382745466,13.227643382745466,13.227643382745466,13.227643382745466,13.227643382745466,13.227643382745466,0.0,0.0,0.0,10619.342301241557
209,2019-08-08,10591.635391677093,9685.635654444872,11336.906569676636,10591.635391677093,10591.635391677093,-66.59137297236067,-66.59137297236067,-66.59137297236067,-66.59137297236067,-66.59137297236067,-66.59137297236067,0.0,0.0,0.0,10525.044018704732
210,2019-08-09,10577.156125495374,9762.311229606863,11388.05838023108,10577.156125495374,10577.156125495374,20.66093584960713,20.66093584960713,20.66093584960713,20.66093584960713,20.66093584960713,20.66093584960713,0.0,0.0,0.0,10597.817061344982
211,2019-08-10,10552.25943755133,9746.99543886833,11410.795797786433,10552.25943755133,10552.25943755133,7.339835900431462,7.339835900431462,7.339835900431462,7.339835900431462,7.339835900431462,7.339835900431462,0.0,0.0,0.0,10559.599273451762
212,2019-08-11,10527.36274960729,9731.682767365164,11367.858025458198,10527.362749607291,10527.362749607291,-9.954993557418327,-9.954993557418327,-9.954993557418327,-9.954993557418327,-9.954993557418327,-9.954993557418327,0.0,0.0,0.0,10517.407756049872
213,2019-08-12,10502.466061663248,9757.49251487527,11369.372303757365,10502.466061663248,10502.466061663248,46.86684180684292,46.86684180684292,46.86684180684292,46.86684180684292,46.86684180684292,46.86684180684292,0.0,0.0,0.0,10549.332903470091
214,2019-08-13,10477.569373719209,9671.62472790481,11288.463400911967,10477.569373719209,10477.569373719209,-11.548890409632685,-11.548890409632685,-11.548890409632685,-11.548890409632685,-11.548890409632685,-11.548890409632685,0.0,0.0,0.0,10466.020483309576
215,2019-08-14,10452.672685775166,9686.124461779733,11307.04888286344,10452.672685775166,10452.672685775166,13.227643382796247,13.227643382796247,13.227643382796247,13.227643382796247,13.227643382796247,13.227643382796247,0.0,0.0,0.0,10465.900329157961
216,2019-08-15,10427.775997831126,9506.025256832678,11163.194160287716,10427.775997831126,10427.775997831126,-66.59137297231267,-66.59137297231267,-66.59137297231267,-66.59137297231267,-66.59137297231267,-66.59137297231267,0.0,0.0,0.0,10361.184624858814
217,2019-08-16,10402.879309887083,9547.041101099085,11235.796879344456,10402.879309887083,10402.879309887083,20.66093584935886,20.66093584935886,20.66093584935886,20.66093584935886,20.66093584935886,20.66093584935886,0.0,0.0,0.0,10423.540245736442
218,2019-08-17,10377.982621943043,9530.631304670915,11152.844352947839,10377.982621943043,10377.982621943043,7.339835900220723,7.339835900220723,7.339835900220723,7.339835900220723,7.339835900220723,7.339835900220723,0.0,0.0,0.0,10385.322457843264
219,2019-08-18,10353.085933999002,9573.341636715631,11197.247678950767,10353.085933999002,10353.085933999002,-9.954993557472475,-9.954993557472475,-9.954993557472475,-9.954993557472475,-9.954993557472475,-9.954993557472475,0.0,0.0,0.0,10343.13094044153
220,2019-08-19,10328.18924605496,9602.787083601197,11221.524571545331,10328.18924605496,10328.18924605496,46.86684180666644,46.86684180666644,46.86684180666644,46.86684180666644,46.86684180666644,46.86684180666644,0.0,0.0,0.0,10375.056087861627
221,2019-08-20,10303.29255811092,9447.900698138448,11116.863765534214,10303.29255811092,10303.29255811092,-11.548890409526766,-11.548890409526766,-11.548890409526766,-11.548890409526766,-11.548890409526766,-11.548890409526766,0.0,0.0,0.0,10291.743667701392
222,2019-08-21,10278.395800798298,9480.344679094322,11157.345875885412,10278.395800798298,10278.395800798298,13.227643382757279,13.227643382757279,13.227643382757279,13.227643382757279,13.227643382757279,13.227643382757279,0.0,0.0,0.0,10291.623444181056
223,2019-08-22,10253.499043485677,9342.969913907404,11029.353714700952,10253.499043485677,10253.499043485677,-66.5913729724038,-66.5913729724038,-66.5913729724038,-66.5913729724038,-66.5913729724038,-66.5913729724038,0.0,0.0,0.0,10186.907670513274
224,2019-08-23,10228.602286173056,9380.023940346351,11072.351235607444,10228.602286173056,10228.602286173056,20.6609358495561,20.6609358495561,20.6609358495561,20.6609358495561,20.6609358495561,20.6609358495561,0.0,0.0,0.0,10249.263222022611
225,2019-08-24,10203.705528860435,9447.468238435376,11037.770544587569,10203.705528860435,10203.705528860435,7.339835900272206,7.339835900272206,7.339835900272206,7.339835900272206,7.339835900272206,7.339835900272206,0.0,0.0,0.0,10211.045364760708
226,2019-08-25,10178.808771547816,9290.66117419585,11023.650546913172,10178.808771547816,10178.808771547816,-9.954993557534088,-9.954993557534088,-9.954993557534088,-9.954993557534088,-9.954993557534088,-9.954993557534088,0.0,0.0,0.0,10168.853777990282
227,2019-08-26,10153.912014235195,9394.108200361492,11040.89311480964,10153.912014235195,10153.912014235195,46.86684180672711,46.86684180672711,46.86684180672711,46.86684180672711,46.86684180672711,46.86684180672711,0.0,0.0,0.0,10200.778856041921
228,2019-08-27,10129.015256922574,9282.403122666596,11022.338987303017,10129.015256922572,10129.015256922572,-11.548890409656991,-11.548890409656991,-11.548890409656991,-11.548890409656991,-11.548890409656991,-11.548890409656991,0.0,0.0,0.0,10117.466366512917
229,2019-08-28,10104.118499609953,9325.69988930126,10983.676451118065,10104.118499609953,10104.118499609953,13.227643382836062,13.227643382836062,13.227643382836062,13.227643382836062,13.227643382836062,13.227643382836062,0.0,0.0,0.0,10117.346142992788
230,2019-08-29,10079.221742297334,9197.026924601587,10849.84386085808,10079.221742297334,10079.221742297334,-66.59137297221665,-66.59137297221665,-66.59137297221665,-66.59137297221665,-66.59137297221665,-66.59137297221665,0.0,0.0,0.0,10012.630369325117
231,2019-08-30,10054.324984984713,9237.956461851036,10920.736188854335,10054.324984984713,10054.324984984713,20.66093584968397,20.66093584968397,20.66093584968397,20.66093584968397,20.66093584968397,20.66093584968397,0.0,0.0,0.0,10074.985920834397
232,2019-08-31,10029.428227672091,9220.762417890506,10822.301679099048,10029.428227672091,10029.428227672091,7.339835900346295,7.339835900346295,7.339835900346295,7.339835900346295,7.339835900346295,7.339835900346295,0.0,0.0,0.0,10036.768063572437
233,2019-09-01,10004.531470359472,9266.233969328889,10794.38391116297,10004.531470359472,10004.531470359472,-9.954993557588235,-9.954993557588235,-9.954993557588235,-9.954993557588235,-9.954993557588235,-9.954993557588235,0.0,0.0,0.0,9994.576476801883
234,2019-09-02,9979.634572448304,9176.183235798588,10793.842439961274,9979.634572448304,9979.634572448304,46.86684180678777,46.86684180678777,46.86684180678777,46.86684180678777,46.86684180678777,46.86684180678777,0.0,0.0,0.0,10026.501414255092
235,2019-09-03,9954.737674537135,9121.830986350884,10770.745533277894,9954.737674537135,9954.737674537135,-11.54889040960981,-11.54889040960981,-11.54889040960981,-11.54889040960981,-11.54889040960981,-11.54889040960981,0.0,0.0,0.0,9943.188784127526
236,2019-09-04,9929.840776625966,9122.209650276303,10748.35404538261,9929.840776625966,9929.840776625966,13.227643382886859,13.227643382886859,13.227643382886859,13.227643382886859,13.227643382886859,13.227643382886859,0.0,0.0,0.0,9943.068420008853
237,2019-09-05,9904.9438787148,9028.611483143675,10692.964905890496,9904.9438787148,9904.9438787148,-66.59137297235276,-66.59137297235276,-66.59137297235276,-66.59137297235276,-66.59137297235276,-66.59137297235276,0.0,0.0,0.0,9838.352505742447
238,2019-09-06,9880.046980803629,9071.697970695855,10710.73059983835,9880.046980803629,9880.046980803629,20.660935849658454,20.660935849658454,20.660935849658454,20.660935849658454,20.660935849658454,20.660935849658454,0.0,0.0,0.0,9900.707916653288
239,2019-09-07,9855.150082892462,9035.38079964775,10665.918297059085,9855.150082892462,9855.150082892462,7.3398359004203835,7.3398359004203835,7.3398359004203835,7.3398359004203835,7.3398359004203835,7.3398359004203835,0.0,0.0,0.0,9862.489918792882
240,2019-09-08,9830.253184981295,9029.643427092948,10672.242869408092,9830.253184981295,9830.253184981295,-9.954993557392614,-9.954993557392614,-9.954993557392614,-9.954993557392614,-9.954993557392614,-9.954993557392614,0.0,0.0,0.0,9820.298191423903
241,2019-09-09,9805.356287070124,9007.059798197284,10614.063095742467,9805.356287070124,9805.356287070124,46.866841806848434,46.866841806848434,46.866841806848434,46.866841806848434,46.866841806848434,46.866841806848434,0.0,0.0,0.0,9852.223128876973
242,2019-09-10,9780.459389158957,8895.80791579911,10485.258606178984,9780.459389158957,9780.459389158957,-11.54889040950389,-11.54889040950389,-11.54889040950389,-11.54889040950389,-11.54889040950389,-11.54889040950389,0.0,0.0,0.0,9768.910498749454
243,2019-09-11,9755.56249124779,8957.836075125968,10546.629454894934,9755.56249124779,9755.56249124779,13.227643382847887,13.227643382847887,13.227643382847887,13.227643382847887,13.227643382847887,13.227643382847887,0.0,0.0,0.0,9768.790134630639
244,2019-09-12,9730.665593336624,8803.941443666243,10443.916740669056,9730.665593336624,9730.665593336624,-66.59137297230475,-66.59137297230475,-66.59137297230475,-66.59137297230475,-66.59137297230475,-66.59137297230475,0.0,0.0,0.0,9664.074220364319
245,2019-09-13,9705.768693355913,8896.712897857124,10527.943707704937,9705.768693355913,9705.768693355913,20.66093584963293,20.66093584963293,20.66093584963293,20.66093584963293,20.66093584963293,20.66093584963293,0.0,0.0,0.0,9726.429629205546
246,2019-09-14,9680.871793375203,8902.765055655149,10488.195169265453,9680.871793375203,9680.871793375203,7.3398359002096365,7.3398359002096365,7.3398359002096365,7.3398359002096365,7.3398359002096365,7.3398359002096365,0.0,0.0,0.0,9688.211629275413
247,2019-09-15,9655.974893394494,8816.483346694036,10485.688993949776,9655.974893394494,9655.974893394494,-9.954993557703997,-9.954993557703997,-9.954993557703997,-9.954993557703997,-9.954993557703997,-9.954993557703997,0.0,0.0,0.0,9646.01989983679
248,2019-09-16,9631.077993413783,8842.948609794363,10470.943082675496,9631.077993413783,9631.077993413783,46.86684180667196,46.86684180667196,46.86684180667196,46.86684180667196,46.86684180667196,46.86684180667196,0.0,0.0,0.0,9677.944835220454
249,2019-09-17,9606.181093433073,8849.179398329461,10469.180436901104,9606.181093433073,9606.181093433073,-11.548890409634122,-11.548890409634122,-11.548890409634122,-11.548890409634122,-11.548890409634122,-11.548890409634122,0.0,0.0,0.0,9594.632203023439
250,2019-09-18,9581.284193452364,8777.707108991028,10394.693025544111,9581.284193452364,9581.284193452364,13.227643382808923,13.227643382808923,13.227643382808923,13.227643382808923,13.227643382808923,13.227643382808923,0.0,0.0,0.0,9594.511836835172
251,2019-09-19,9556.387293471656,8682.248938398436,10316.478987929091,9556.387293471656,9556.387293471656,-66.59137297225675,-66.59137297225675,-66.59137297225675,-66.59137297225675,-66.59137297225675,-66.59137297225675,0.0,0.0,0.0,9489.7959204994
252,2019-09-20,9531.490393490945,8669.559639736432,10391.01034364851,9531.490393490945,9531.490393490945,20.660935849607416,20.660935849607416,20.660935849607416,20.660935849607416,20.660935849607416,20.660935849607416,0.0,0.0,0.0,9552.151329340553
253,2019-09-21,9506.593493510236,8733.021319634852,10312.882526986878,9506.593493510236,9506.593493510236,7.339835900021492,7.339835900021492,7.339835900021492,7.339835900021492,7.339835900021492,7.339835900021492,0.0,0.0,0.0,9513.933329410258
254,2019-09-22,9481.696593529525,8630.798726662655,10279.298490060568,9481.696593529525,9481.696593529525,-9.954993557508368,-9.954993557508368,-9.954993557508368,-9.954993557508368,-9.954993557508368,-9.954993557508368,0.0,0.0,0.0,9471.741599972016
255,2019-09-23,9456.799693548817,8687.717093457324,10333.575853403227,9456.799693548817,9456.799693548817,46.866841806732616,46.866841806732616,46.866841806732616,46.866841806732616,46.866841806732616,46.866841806732616,0.0,0.0,0.0,9503.666535355549
256,2019-09-24,9431.902793568106,8618.803904153843,10247.818784939172,9431.902793568106,9431.902793568106,-11.548890409528205,-11.548890409528205,-11.548890409528205,-11.548890409528205,-11.548890409528205,-11.548890409528205,0.0,0.0,0.0,9420.353903158579
257,2019-09-25,9407.00589451575,8607.333885354885,10267.661820441506,9407.00589451575,9407.00589451575,13.227643382797943,13.227643382797943,13.227643382797943,13.227643382797943,13.227643382797943,13.227643382797943,0.0,0.0,0.0,9420.233537898548
258,2019-09-26,9382.108995463397,8490.911336456922,10155.76301681277,9382.108995463397,9382.108995463397,-66.59137297225371,-66.59137297225371,-66.59137297225371,-66.59137297225371,-66.59137297225371,-66.59137297225371,0.0,0.0,0.0,9315.517622491143
259,2019-09-27,9357.212096411044,8538.623132931067,10172.196634811819,9357.212096411044,9357.212096411044,20.66093584973529,20.66093584973529,20.66093584973529,20.66093584973529,20.66093584973529,20.66093584973529,0.0,0.0,0.0,9377.873032260779
260,2019-09-28,9332.31519735869,8493.137098488549,10114.734197548034,9332.31519735869,9332.31519735869,7.339835900335209,7.339835900335209,7.339835900335209,7.339835900335209,7.339835900335209,7.339835900335209,0.0,0.0,0.0,9339.655033259025
261,2019-09-29,9307.418298306337,8530.196676856855,10075.261872154622,9307.418298306337,9307.418298306337,-9.95499355756252,-9.95499355756252,-9.95499355756252,-9.95499355756252,-9.95499355756252,-9.95499355756252,0.0,0.0,0.0,9297.463304748773
262,2019-09-30,9282.521399253981,8538.56747890597,10165.444680223485,9282.521399253981,9282.521399253981,46.866841806793275,46.866841806793275,46.866841806793275,46.866841806793275,46.866841806793275,46.866841806793275,0.0,0.0,0.0,9329.388241060775
263,2019-10-01,9257.624500201628,8384.461574539951,10050.329428979767,9257.624500201628,9257.624500201628,-11.54889040951099,-11.54889040951099,-11.54889040951099,-11.54889040951099,-11.54889040951099,-11.54889040951099,0.0,0.0,0.0,9246.075609792117
264,2019-10-02,9232.727601149274,8383.77613358624,10026.08047031886,9232.727601149272,9232.727601149272,13.227643382820741,13.227643382820741,13.227643382820741,13.227643382820741,13.227643382820741,13.227643382820741,0.0,0.0,0.0,9245.955244532095
265,2019-10-03,9207.83070209692,8384.487185081507,9943.628069563385,9207.83070209692,9207.83070209692,-66.59137297234486,-66.59137297234486,-66.59137297234486,-66.59137297234486,-66.59137297234486,-66.59137297234486,0.0,0.0,0.0,9141.239329124575
266,2019-10-04,9182.933803044567,8399.27216005889,10068.113461769019,9182.933803044567,9182.933803044567,20.660935849487014,20.660935849487014,20.660935849487014,20.660935849487014,20.660935849487014,20.660935849487014,0.0,0.0,0.0,9203.594738894053
267,2019-10-05,9158.036903992212,8387.663072696403,9945.431552908933,9158.036903992212,9158.036903992212,7.33983590012447,7.33983590012447,7.33983590012447,7.33983590012447,7.33983590012447,7.33983590012447,0.0,0.0,0.0,9165.376739892336
268,2019-10-06,9133.140004939856,8372.845427275251,9908.334347908843,9133.140004939856,9133.140004939856,-9.954993557616673,-9.954993557616673,-9.954993557616673,-9.954993557616673,-9.954993557616673,-9.954993557616673,0.0,0.0,0.0,9123.18501138224
269,2019-10-07,9109.282840375878,8354.62959566179,10013.314495701175,9109.282840375878,9109.282840375878,46.86684180680464,46.86684180680464,46.86684180680464,46.86684180680464,46.86684180680464,46.86684180680464,0.0,0.0,0.0,9156.149682182682
270,2019-10-08,9085.425675811899,8283.002913746368,9834.268787020434,9085.425675811899,9085.425675811899,-11.548890409552516,-11.548890409552516,-11.548890409552516,-11.548890409552516,-11.548890409552516,-11.548890409552516,0.0,0.0,0.0,9073.876785402346
271,2019-10-09,9061.568511247919,8281.94747271373,9925.90234317105,9061.568511247919,9061.568511247919,13.227643382809768,13.227643382809768,13.227643382809768,13.227643382809768,13.227643382809768,13.227643382809768,0.0,0.0,0.0,9074.796154630729
272,2019-10-10,9037.71134668394,8217.883845702376,9781.168013638273,9037.71134668394,9037.71134668394,-66.59137297229685,-66.59137297229685,-66.59137297229685,-66.59137297229685,-66.59137297229685,-66.59137297229685,0.0,0.0,0.0,8971.119973711644
273,2019-10-11,9013.854182119961,8214.51200299493,9883.521537155075,9013.854182119961,9013.854182119961,20.66093584961488,20.66093584961488,20.66093584961488,20.66093584961488,20.66093584961488,20.66093584961488,0.0,0.0,0.0,9034.515117969577
274,2019-10-12,8989.997017555981,8192.395125666237,9802.864760675184,8989.997017555981,8989.997017555981,7.339835900198553,7.339835900198553,7.339835900198553,7.339835900198553,7.339835900198553,7.339835900198553,0.0,0.0,0.0,8997.33685345618
275,2019-10-13,8966.139852992002,8147.367476346349,9716.356317228487,8966.139852992002,8966.139852992002,-9.95499355767828,-9.95499355767828,-9.95499355767828,-9.95499355767828,-9.95499355767828,-9.95499355767828,0.0,0.0,0.0,8956.184859434325
276,2019-10-14,8942.282688428022,8159.3743026885895,9807.68288124487,8942.282688428022,8942.282688428022,46.86684180667746,46.86684180667746,46.86684180667746,46.86684180667746,46.86684180667746,46.86684180667746,0.0,0.0,0.0,8989.1495302347
277,2019-10-15,8918.425523864043,8070.694457944373,9719.56584449552,8918.425523864043,8918.425523864043,-11.548890409594039,-11.548890409594039,-11.548890409594039,-11.548890409594039,-11.548890409594039,-11.548890409594039,0.0,0.0,0.0,8906.876633454449
278,2019-10-16,8894.568359300065,8075.46516529447,9769.035479113594,8894.568359300065,8894.568359300065,13.227643382798796,13.227643382798796,13.227643382798796,13.227643382798796,13.227643382798796,13.227643382798796,0.0,0.0,0.0,8907.796002682864
279,2019-10-17,8870.711194736086,7943.636586276113,9668.417843499117,8870.711194736086,8870.711194736086,-66.59137297224883,-66.59137297224883,-66.59137297224883,-66.59137297224883,-66.59137297224883,-66.59137297224883,0.0,0.0,0.0,8804.119821763838
280,2019-10-18,8847.527405292623,8080.499528133108,9737.712493425384,8847.527405292623,8847.527405292623,20.660935849519998,20.660935849519998,20.660935849519998,20.660935849519998,20.660935849519998,20.660935849519998,0.0,0.0,0.0,8868.188341142144
281,2019-10-19,8824.34361584916,7956.652422233981,9588.028032732102,8824.34361584916,8824.34361584916,7.339835900250039,7.339835900250039,7.339835900250039,7.339835900250039,7.339835900250039,7.339835900250039,0.0,0.0,0.0,8831.68345174941
282,2019-10-20,8801.159826405696,7964.774009546291,9655.9773760427,8801.159826405696,8801.159826405696,-9.954993557482654,-9.954993557482654,-9.954993557482654,-9.954993557482654,-9.954993557482654,-9.954993557482654,0.0,0.0,0.0,8791.204832848212
283,2019-10-21,8777.976036962233,7938.335381003241,9647.959968671015,8777.976036962233,8777.976036962233,46.86684180687667,46.86684180687667,46.86684180687667,46.86684180687667,46.86684180687667,46.86684180687667,0.0,0.0,0.0,8824.84287876911
284,2019-10-22,8754.79224751877,7936.585907904744,9605.259833875558,8754.79224751877,8754.79224751877,-11.548890409546852,-11.548890409546852,-11.548890409546852,-11.548890409546852,-11.548890409546852,-11.548890409546852,0.0,0.0,0.0,8743.243357109222
285,2019-10-23,8731.608458075309,7942.210819629774,9579.632128966794,8731.608458075309,8731.608458075309,13.227643382821592,13.227643382821592,13.227643382821592,13.227643382821592,13.227643382821592,13.227643382821592,0.0,0.0,0.0,8744.83610145813
286,2019-10-24,8708.424668631846,7823.33811807214,9464.201058366145,8708.424668631846,8708.424668631846,-66.59137297224581,-66.59137297224581,-66.59137297224581,-66.59137297224581,-66.59137297224581,-66.59137297224581,0.0,0.0,0.0,8641.8332956596
287,2019-10-25,8685.24087918838,7841.134901212728,9572.54281805797,8685.24087918838,8685.24087918838,20.660935849494486,20.660935849494486,20.660935849494486,20.660935849494486,20.660935849494486,20.660935849494486,0.0,0.0,0.0,8705.901815037876
288,2019-10-26,8662.057089744918,7867.150454147018,9513.196705266151,8662.057089744918,8662.057089744918,7.339835900301528,7.339835900301528,7.339835900301528,7.339835900301528,7.339835900301528,7.339835900301528,0.0,0.0,0.0,8669.39692564522
289,2019-10-27,8638.873300301455,7848.839668772054,9439.71181350401,8638.873300301455,8638.873300301455,-9.954993557287033,-9.954993557287033,-9.954993557287033,-9.954993557287033,-9.954993557287033,-9.954993557287033,0.0,0.0,0.0,8628.918306744168
290,2019-10-28,8615.689510857992,7868.2255111689265,9419.352709622339,8615.689510857992,8615.689510857992,46.866841806700194,46.866841806700194,46.866841806700194,46.866841806700194,46.866841806700194,46.866841806700194,0.0,0.0,0.0,8662.556352664693
291,2019-10-29,8592.505721414529,7797.777733455832,9385.925985208822,8592.505721414529,8592.505721414529,-11.548890409529642,-11.548890409529642,-11.548890409529642,-11.548890409529642,-11.548890409529642,-11.548890409529642,0.0,0.0,0.0,8580.956831005
292,2019-10-30,8569.322237257664,7807.32843516548,9417.117754261284,8569.322237257664,8569.322237257664,13.227643382810617,13.227643382810617,13.227643382810617,13.227643382810617,13.227643382810617,13.227643382810617,0.0,0.0,0.0,8582.549880640474
293,2019-10-31,8546.138753100799,7651.934405071598,9310.644708891461,8546.138753100799,8546.138753100799,-66.59137297233694,-66.59137297233694,-66.59137297233694,-66.59137297233694,-66.59137297233694,-66.59137297233694,0.0,0.0,0.0,8479.547380128462
294,2019-11-01,8522.955268943935,7775.999095987108,9359.068360251902,8522.955268943935,8522.955268943935,20.660935849468963,20.660935849468963,20.660935849468963,20.660935849468963,20.660935849468963,20.660935849468963,0.0,0.0,0.0,8543.616204793405
295,2019-11-02,8499.77178478707,7730.5935985451715,9304.70271273608,8499.77178478707,8499.77178478707,7.339835900090783,7.339835900090783,7.339835900090783,7.339835900090783,7.339835900090783,7.339835900090783,0.0,0.0,0.0,8507.111620687161
296,2019-11-03,8476.588300630205,7671.453388052486,9235.658045481832,8476.588300630205,8476.588300630205,-9.954993557598412,-9.954993557598412,-9.954993557598412,-9.954993557598412,-9.954993557598412,-9.954993557598412,0.0,0.0,0.0,8466.633307072607
297,2019-11-04,8453.40481647334,7668.389190076532,9355.724465865824,8453.40481647334,8453.40481647334,46.86684180676085,46.86684180676085,46.86684180676085,46.86684180676085,46.86684180676085,46.86684180676085,0.0,0.0,0.0,8500.2716582801
298,2019-11-05,8430.221332316476,7638.745026785372,9308.577848873858,8430.221332316476,8430.221332316476,-11.548890409571161,-11.548890409571161,-11.548890409571161,-11.548890409571161,-11.548890409571161,-11.548890409571161,0.0,0.0,0.0,8418.672441906905
299,2019-11-06,8407.03784815961,7643.2513805367225,9276.011262962069,8407.03784815961,8407.03784815961,13.227643382771655,13.227643382771655,13.227643382771655,13.227643382771655,13.227643382771655,13.227643382771655,0.0,0.0,0.0,8420.265491542383
