,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
604,2019-09-07,221.65863599557017,102.18550712040445,259.27595142441487,221.65863599557017,221.65863599557017,-42.88573598740535,-42.88573598740535,-42.88573598740535,4.03223895704684,4.03223895704684,4.03223895704684,-46.91797494445219,-46.91797494445219,-46.91797494445219,0.0,0.0,0.0,178.7729000081648
605,2019-09-08,222.13903918607363,99.94788970669458,255.2936125953274,222.13903918607363,222.13903918607363,-46.11832913714835,-46.11832913714835,-46.11832913714835,2.1230570679913985,2.1230570679913985,2.1230570679913985,-48.24138620513975,-48.24138620513975,-48.24138620513975,0.0,0.0,0.0,176.02071004892528
606,2019-09-09,222.6194423765772,102.78384662826839,252.05522465743948,222.6194423765772,222.6194423765772,-48.46009644919914,-48.46009644919914,-48.46009644919914,0.9915883702946041,0.9915883702946041,0.9915883702946041,-49.45168481949374,-49.45168481949374,-49.45168481949374,0.0,0.0,0.0,174.15934592737807
607,2019-09-10,223.09984556708065,94.72890537466704,242.60653942592492,223.09984556708065,223.09984556708065,-52.22955874431858,-52.22955874431858,-52.22955874431858,-1.661973134904656,-1.661973134904656,-1.661973134904656,-50.56758560941392,-50.56758560941392,-50.56758560941392,0.0,0.0,0.0,170.87028682276207
608,2019-09-11,223.58024875758414,94.61032536435252,244.94064233024318,223.58024875758414,223.58024875758414,-54.018447480343056,-54.018447480343056,-54.018447480343056,-2.4096568081758463,-2.4096568081758463,-2.4096568081758463,-51.60879067216722,-51.60879067216722,-51.60879067216722,0.0,0.0,0.0,169.5618012772411
609,2019-09-12,224.0606519480876,94.56802556357417,245.96611492070008,224.0606519480876,224.0606519480876,-54.97335930464279,-54.97335930464279,-54.97335930464279,-2.377972227321949,-2.377972227321949,-2.377972227321949,-52.59538707732083,-52.59538707732083,-52.59538707732083,0.0,0.0,0.0,169.0872926434448
610,2019-09-13,224.5410551385911,91.86080752088598,248.41778563885836,224.5410551385911,224.5410551385911,-54.244521829799126,-54.244521829799126,-54.244521829799126,-0.6972822249356847,-0.6972822249356847,-0.6972822249356847,-53.54723960486344,-53.54723960486344,-53.54723960486344,0.0,0.0,0.0,170.296533308792
611,2019-09-14,225.02145832909463,100.63401429388522,251.94761265141625,225.02145832909463,225.02145832909463,-50.4511569514294,-50.4511569514294,-50.4511569514294,4.032238957047109,4.032238957047109,4.032238957047109,-54.48339590847651,-54.48339590847651,-54.48339590847651,0.0,0.0,0.0,174.57030137766523
612,2019-09-15,225.50186151959815,98.73132335513537,248.83978738929054,225.50186151959815,225.50186151959815,-53.298464142197275,-53.298464142197275,-53.298464142197275,2.123057067995691,2.123057067995691,2.123057067995691,-55.42152121019295,-55.42152121019295,-55.42152121019295,0.0,0.0,0.0,172.20339737740088
613,2019-09-16,225.9822647101016,90.94388192607047,245.66652679718493,225.9822647101016,225.9822647101016,-55.385790482592746,-55.385790482592746,-55.385790482592746,0.991588370300445,0.991588370300445,0.991588370300445,-56.37737885289318,-56.37737885289318,-56.37737885289318,0.0,0.0,0.0,170.59647422750885
614,2019-09-17,226.46266790060508,93.70739188745458,240.41554442785346,226.46266790060508,226.46266790060508,-59.026344902982444,-59.026344902982444,-59.026344902982444,-1.6619731348989395,-1.6619731348989395,-1.6619731348989395,-57.3643717680835,-57.3643717680835,-57.3643717680835,0.0,0.0,0.0,167.43632299762265
615,2019-09-18,226.94307109110864,87.17783639302124,239.89147360632055,226.94307109110866,226.94307109110866,-60.802815001986666,-60.802815001986666,-60.802815001986666,-2.4096568081780148,-2.4096568081780148,-2.4096568081780148,-58.393158193808645,-58.393158193808645,-58.393158193808645,0.0,0.0,0.0,166.14025608912198
616,2019-09-19,227.42347428161207,86.01288425821738,239.09742201538936,227.42347428161207,227.42347428161207,-61.84932507454763,-61.84932507454763,-61.84932507454763,-2.3779722273199586,-2.3779722273199586,-2.3779722273199586,-59.47135284722768,-59.47135284722768,-59.47135284722768,0.0,0.0,0.0,165.57414920706444
617,2019-09-20,227.90387747211557,90.70434991363835,245.09423289024897,227.90387747211557,227.90387747211557,-61.30060450351691,-61.30060450351691,-61.30060450351691,-0.6972822249337174,-0.6972822249337174,-0.6972822249337174,-60.6033222785832,-60.6033222785832,-60.6033222785832,0.0,0.0,0.0,166.60327296859867
618,2019-09-21,228.38428066261906,93.29217447356541,242.67881039164226,228.38428066261906,228.38428066261906,-57.757841421234225,-57.757841421234225,-57.757841421234225,4.032238957043624,4.032238957043624,4.032238957043624,-61.79008037827784,-61.79008037827784,-61.79008037827784,0.0,0.0,0.0,170.62643924138484
619,2019-09-22,228.86468385312253,92.6434300529554,242.7976594182476,228.86468385312253,228.86468385312253,-60.90622998854404,-60.90622998854404,-60.90622998854404,2.1230570679931544,2.1230570679931544,2.1230570679931544,-63.029287056537186,-63.029287056537186,-63.029287056537186,0.0,0.0,0.0,167.95845386457847
620,2019-09-23,229.34508704362608,93.44525581257405,244.57126167900304,229.34508704362608,229.34508704362608,-63.32376168147689,-63.32376168147689,-63.32376168147689,0.991588370297891,0.991588370297891,0.991588370297891,-64.31535005177479,-64.31535005177479,-64.31535005177479,0.0,0.0,0.0,166.02132536214918
621,2019-09-24,229.82549023412957,82.14795119447244,237.52243469576558,229.82549023412957,229.82549023412957,-67.30159987592445,-67.30159987592445,-67.30159987592445,-1.6619731349015956,-1.6619731349015956,-1.6619731349015956,-65.63962674102287,-65.63962674102287,-65.63962674102287,0.0,0.0,0.0,162.5238903582051
622,2019-09-25,230.305893424633,87.10913065672614,232.82227895851724,230.305893424633,230.305893424633,-69.40037662301849,-69.40037662301849,-69.40037662301849,-2.409656808174216,-2.409656808174216,-2.409656808174216,-66.99071981484427,-66.99071981484427,-66.99071981484427,0.0,0.0,0.0,160.9055168016145
623,2019-09-26,230.7862966151365,82.34484818219835,235.3233039243289,230.7862966151365,230.7862966151365,-70.73283005876245,-70.73283005876245,-70.73283005876245,-2.3779722273200528,-2.3779722273200528,-2.3779722273200528,-68.3548578314424,-68.3548578314424,-68.3548578314424,0.0,0.0,0.0,160.05346655637408
624,2019-09-27,231.26669980564,86.73283928794375,234.9458853053157,231.26669980564,231.26669980564,-70.41363129303592,-70.41363129303592,-70.41363129303592,-0.6972822249357522,-0.6972822249357522,-0.6972822249357522,-69.71634906810016,-69.71634906810016,-69.71634906810016,0.0,0.0,0.0,160.85306851260407
625,2019-09-28,231.74710299614355,86.8588050350687,242.80687743616556,231.74710299614355,231.74710299614355,-67.02585586470035,-67.02585586470035,-67.02585586470035,4.032238957046727,4.032238957046727,4.032238957046727,-71.05809482174706,-71.05809482174706,-71.05809482174706,0.0,0.0,0.0,164.7212471314432
626,2019-09-29,232.22750618664702,83.75429532263539,236.56074916478812,232.22750618664702,232.22750618664702,-70.23908937898541,-70.23908937898541,-70.23908937898541,2.1230570679918563,2.1230570679918563,2.1230570679918563,-72.36214644697726,-72.36214644697726,-72.36214644697726,0.0,0.0,0.0,161.98841680766162
627,2019-09-30,232.70790937715051,87.4092321473122,236.31703563132075,232.70790937715051,232.70790937715051,-72.6187006483028,-72.6187006483028,-72.6187006483028,0.9915883702953368,0.9915883702953368,0.9915883702953368,-73.61028901859814,-73.61028901859814,-73.61028901859814,0.0,0.0,0.0,160.08920872884772
