,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
371,2019-01-17,37.88404216124394,26.89746486510284,58.717397477673295,37.88404216124394,37.88404216124394,4.501680691669874,4.501680691669874,4.501680691669874,-0.841356955346124,-0.841356955346124,-0.841356955346124,5.343037647015998,5.343037647015998,5.343037647015998,0.0,0.0,0.0,42.385722852913815
372,2019-01-18,37.64780513305457,26.92357094208785,56.44962769228531,37.64780513305457,37.64780513305457,4.23677844613309,4.23677844613309,4.23677844613309,0.008466608957949238,0.008466608957949238,0.008466608957949238,4.228311837175141,4.228311837175141,4.228311837175141,0.0,0.0,0.0,41.884583579187655
373,2019-01-19,37.41156810486517,25.28677252835948,56.108805916818305,37.41156810486517,37.41156810486517,4.067079069204238,4.067079069204238,4.067079069204238,1.0083046208930424,1.0083046208930424,1.0083046208930424,3.0587744483111954,3.0587744483111954,3.0587744483111954,0.0,0.0,0.0,41.47864717406941
374,2019-01-20,37.17533107667578,24.285785118202813,55.68440422805452,37.17533107667578,37.17533107667578,2.3616263132895434,2.3616263132895434,2.3616263132895434,0.49956054891963475,0.49956054891963475,0.49956054891963475,1.8620657643699086,1.8620657643699086,1.8620657643699086,0.0,0.0,0.0,39.53695738996532
375,2019-01-21,36.939094048486396,21.704593433538925,52.508780289553414,36.939094048486396,36.939094048486396,0.7581789821992303,0.7581789821992303,0.7581789821992303,0.09145672994873823,0.09145672994873823,0.09145672994873823,0.6667222522504921,0.6667222522504921,0.6667222522504921,0.0,0.0,0.0,37.69727303068563
376,2019-01-22,36.70285702029701,20.811385007133968,51.315267282753354,36.70285702029701,36.70285702029701,-0.6951538386344979,-0.6951538386344979,-0.6951538386344979,-0.19677109936230283,-0.19677109936230283,-0.19677109936230283,-0.49838273927219523,-0.49838273927219523,-0.49838273927219523,0.0,0.0,0.0,36.007703181662514
377,2019-01-23,36.466619992107624,19.052621149836526,50.45498853132126,36.466619992107624,36.466619992107624,-2.1742739598128744,-2.1742739598128744,-2.1742739598128744,-0.5696604540094257,-0.5696604540094257,-0.5696604540094257,-1.604613505803449,-1.604613505803449,-1.604613505803449,0.0,0.0,0.0,34.29234603229475
378,2019-01-24,36.230382963918224,16.735638462977924,48.259105373232046,36.230382963918224,36.230382963918224,-3.4655062817686932,-3.4655062817686932,-3.4655062817686932,-0.8413569553463597,-0.8413569553463597,-0.8413569553463597,-2.6241493264223332,-2.6241493264223332,-2.6241493264223332,0.0,0.0,0.0,32.764876682149534
379,2019-01-25,35.99414593572884,17.449837041537975,48.98939579773522,35.99414593572884,35.99414593572884,-3.5220853813848736,-3.5220853813848736,-3.5220853813848736,0.008466608958231108,0.008466608958231108,0.008466608958231108,-3.5305519903431044,-3.5305519903431044,-3.5305519903431044,0.0,0.0,0.0,32.47206055434396
380,2019-01-26,35.75790890753945,16.870878017496832,48.360174300455505,35.75790890753945,35.75790890753945,-3.2910063504627938,-3.2910063504627938,-3.2910063504627938,1.0083046208924595,1.0083046208924595,1.0083046208924595,-4.299310971355253,-4.299310971355253,-4.299310971355253,0.0,0.0,0.0,32.46690255707666
